B000NV2PCW,,,,,16.0
B000NW87VY,,,,,27.0
B000NZVZ0Q,,,,,29.0
B000OGVH9I,,,20.0,,20.0
B000OGX8Z4,,,,,20.0
B000OGX91W,,,,,52.0
B000OGZCX0,,,,,20.0
B000OGZCY4,,,,,20.0
B000OGZCYE,,,,,20.0
B000OGZD0C,,,,52.0,52.0
B000OGZD1Q,,,,,52.0
B000P253JQ,650.0,,,650.0,650.0
B000PA7SIM,,,13.0,,13.0
B000PTRC84,,,,,5.0
B000QE25P8,,,,,17.0
B000QFMZSY,13.0,,,13.0,
B000QFQ4DG,,,,362.0,362.0
B000QGY72K,,,,,650.0
B000QU3O34,,,,,49.0
B000RSBNW4,,,,,4.0
B000RT722I,36.0,36.0,36.0,36.0,36.0
B000U51SAQ,,,,18.0,
B000UNCHHQ,,,,,63.0
B000V99G00,,,,238.0,
B000VG1ARU,,,,50.0,50.0
B000VG1ASE,,,,,26.0
B000W16EVG,,,,1.0,
B000XASAS6,,,19.0,,19.0
B000XPMXZ2,,16.0,16.0,16.0,16.0
B000XTRPLA,158.0,158.0,,158.0,158.0
B000ZHKV3E,,,46.0,,46.0
B000ZLNM1S,,,,42.0,42.0
B0011UAC7Y,,,19.0,,19.0
B0011UHVSM,,,,,19.0
B00122GAJK,,,1678.0,1678.0,1678.0
B00122GAMM,,,,442.0,442.0
B00122I6UQ,,,,,1678.0
B00122I6VK,,,,,442.0
B00122I7PU,877.0,,877.0,877.0,877.0
B00122JD6W,,,,442.0,442.0
B00122JD7G,,,,,442.0
B00122JDMQ,,1084.0,1084.0,1084.0,1084.0
B00122JE66,7961.0,7961.0,7961.0,7961.0,7961.0
B00122JE8E,,,,877.0,877.0
B00122JEAW,,,,589.0,589.0
B00122JEDE,,,589.0,,589.0
B00122LCGG,,,,,442.0
B00122NEIA,,1678.0,,1678.0,1678.0
B00122NELM,,,1678.0,1678.0,1678.0
B00122NENA,442.0,,,442.0,442.0
B00122NEQW,,,,,4.0
B00122NF5M,,1084.0,,,1084.0
B00122NF6Q,,,,,1084.0
B00122NFPW,,,,,589.0
B00122OVM8,1084.0,1084.0,1084.0,1084.0,1084.0
B00122OVN2,,,1084.0,1084.0,1084.0
B00122OVOQ,1084.0,,,1084.0,
B00122OW9K,589.0,,589.0,589.0,589.0
B00123609Y,,,,,9.0
B0012360E4,,,,,1.0
B00123A7FW,,,,,5.0
B0012M8XH2,749.0,,,749.0,749.0
B0013RP3Y2,,,,,13.0
B0013RSRM2,,,,13.0,13.0
B0013RUJX2,,,,18.0,
B0013RUJXM,70.0,70.0,70.0,70.0,70.0
B00143DXBU,,,,,15.0
B0014I6BQY,,,,,10.0
B0014LU4IW,,,182.0,,182.0
B0014LU4JG,,,,170.0,170.0
B0014TO61U,,,,,168.0
B0015H3JLE,,,,2.0,
B0015R4AUS,690.0,690.0,690.0,690.0,690.0
B00162ONTU,,,,52.0,52.0
B00162ULDM,,,1.0,,
B0016BLPP6,,,,,5.0
B0016BNV2Q,,,28.0,,28.0
B0016CTAZC,1878.0,1878.0,1878.0,1878.0,1878.0
B0016JC0Z2,,,,,27.0
B0016JIEZC,,,,,30.0
B0016JIKEM,,,13.0,,
B0016JMY76,,,,,27.0
B0016JNNWG,,13.0,,,
B0017I4U4G,6.0,6.0,,,
B0017I6XL4,,42.0,42.0,42.0,42.0
B00185UT7K,,,,,182.0
B00194D4OA,,,,,3.0
B00194EZAC,,,,,2.0
B00197XDCA,,1.0,,,
B0019DKJTO,,,,1.0,
B0019PMGSO,,,5.0,,
B001A5WOJY,,33.0,,,
B001ATE7R2,,,,7.0,
B001AZMZMU,,,10.0,,
B001B1XLO4,,3.0,,,
B001BFLGEC,,,,,203.0
B001BQ2E0Q,53.0,53.0,,53.0,53.0
B001CWS6WY,,,,,34.0
B001EDYNB4,,,,,57.0
B001EMDJ4M,,,,,2.0
B001F0IDY4,,,45.0,45.0,45.0
B001GIUEWO,,,,,112.0
B001J8VLEG,,,,,4.0
B001JEPFSS,,,,,3.0
B001K3J1II,8.0,,,,
B001L2H0QS,,,,,8.0
B001L2KTJI,317.0,,,,
B001L2MPW2,,,184.0,,184.0
B001LR08VW,558.0,558.0,558.0,558.0,558.0
B001M29JV6,,,,34.0,34.0
B001MFPQ6A,,,,,27.0
B001MFQWF4,,,,,61.0
B001NXC7ZE,,,20.0,,
B001O0DKLQ,,,119.0,119.0,119.0
B001O0DKM0,,,,119.0,119.0
B001OPH3CI,362.0,,,,362.0
B001OPH72E,,,,,15.0
B001OPJ78G,,,7.0,,
B001OPJJPW,,,,,64.0
B001OPM9P4,2.0,,,,
B001Q1TJ3Q,,,,,17.0
B001Q8BFOU,,,,,59.0
B001QENJLG,,,,8.0,8.0
B001QVWSFM,,,,,351.0
B001ROT5H2,,,,,9.0
B001ROXMUI,,,15.0,,
B001ROYSWY,,44.0,44.0,,44.0
B001S19VWI,,,,,9.0
B001S6IGWO,,,,,9.0
B001T4XYKE,,,14.0,14.0,14.0
B001T53VJW,,7.0,,,
B001T53XKE,,,,,12.0
B001TABNWY,,,,,34.0
B001U2FOV2,204.0,,204.0,204.0,204.0
B001U52C9Q,7955.0,7955.0,7955.0,7955.0,7955.0
B001UPWHX2,,,,22.0,
B001UQ1LS8,,,,,22.0
B001UR16X2,,,,,180.0
B001V7I2BU,,,,,650.0
B002654ROC,,,,,9.0
B00266D1NY,,,,18.0,18.0
B0026MRZVM,42.0,,42.0,,42.0
B0027RA83I,,,,,13.0
B00284GPP0,,,,,4.0
B00289KM9U,,182.0,,,
B00289MNLU,,,,,182.0
B00289QDOS,182.0,,,,
B0029LF0NU,40.0,,40.0,,40.0
B002A7SFW6,,,3.0,,3.0
B002AKFBJ8,76.0,76.0,,76.0,76.0
B002BO60HK,,,,127.0,127.0
B002BO60JI,493.0,,493.0,493.0,493.0
B002BO7F4C,,215.0,,215.0,215.0
B002BOEUQS,202.0,202.0,,202.0,202.0
B002DL8OBQ,,,,,5.0
B002DR14YO,,,,,5.0
B002E6RC5Y,,,,,41.0
B002E6RC68,,,,,41.0
B002E6RC6I,,,,,41.0
B002E6X5ZK,,,210.0,,210.0
B002G742Z4,36.0,,,36.0,36.0
B002HJ8CRK,,,,,2.0
B002HJ8Z0Y,,,62.0,62.0,62.0
B002HNIH30,,,227.0,227.0,
B002HNMA88,227.0,,,,227.0
B002HNS5OG,227.0,,,,227.0
B002HWFMUM,,11.0,,,
B002HWISTY,,,,,11.0
B002LSTMB2,650.0,650.0,650.0,650.0,650.0
B002MV42JU,,,,,2.0
B002MV9M18,,,,,303.0
B002MVAZWS,,,,302.0,302.0
B002MWSRLS,,,74.0,74.0,74.0
B002N2W164,250.0,,,250.0,250.0
B002QVLMX0,,,,9.0,
B002QVOWNM,,,,,9.0
B002RZY5CK,,,,36.0,36.0
B002T5ELA4,,,25.0,,25.0
B002UD61T4,8.0,,,,8.0
B002UOU52W,,,,,24.0
B002UOW78C,,,166.0,,166.0
B002UP1YKI,,,,,10.0
B002VTNTF6,73.0,73.0,73.0,73.0,73.0
B002WS1IFO,,71.0,71.0,,71.0
B002WS3DPC,55.0,,,55.0,55.0
B002XQ1X4G,650.0,650.0,650.0,650.0,650.0
B002YMNHAM,,,,,34.0
B002YMQEHK,,4.0,,,
B002YMSGMQ,,,,,25.0
B002ZAKOJK,1827.0,1827.0,1827.0,1827.0,1827.0
B0030M9D9Y,,1.0,,,
B0031B1WI4,,,,43.0,43.0
B0031H3IXU,,,,41.0,41.0
B0031H3PPQ,,,,12.0,12.0
B0031H6SZA,,,,,6.0
B0031H9CJE,,,,,15.0
B0031H9SJ8,,,,21.0,21.0
B0031Y4TRW,1866.0,1866.0,1866.0,1866.0,1866.0
B00326CJEY,,,,,30.0
B00326CJTO,,,,,4.0
B0035N8BWI,1062.0,1062.0,1062.0,1062.0,1062.0
B00365A8OY,,,,,20.0
B0036RFMI4,136.0,,136.0,136.0,136.0
B0037BR534,,507.0,,,507.0
B00384YBE6,650.0,650.0,650.0,650.0,650.0
B0038A1AEY,,,,,36.0
B003C25QPW,,,48.0,48.0,48.0
B003D696EO,113.0,,,113.0,113.0
B003D696S0,,,,,9.0
B003D6D9TM,,,29.0,29.0,29.0
B003D6F5SU,513.0,513.0,513.0,513.0,513.0
B003D6F6AM,18.0,18.0,,,
B003DKRHC8,58.0,58.0,58.0,58.0,58.0
B003DKTD8O,52.0,52.0,52.0,52.0,52.0
B003DKX89O,,,51.0,51.0,51.0
B003DKYB0O,,,,14.0,14.0
B003EM8ARQ,,,,,5.0
B003FNTV40,,,,12.0,12.0
B003GI8H94,,,,67.0,
B003GIE50E,,,,,67.0
B003H88DBA,53.0,,,,53.0
B003IW58ZY,,,,,7.0
B003JOOA4G,,,,,7.0
B003LLOPOC,,,,,3.0
B003LVM2RE,,182.0,182.0,,182.0
B003M6ZO2S,227.0,,,,
B003O330FC,,,,,8.0
B003O58N52,,,,,31.0
B003O9PVDA,,,,,67.0
B003OC5WQ8,,,,,12.0
B003PBH6CG,,,,,9.0
B003PBP1RS,,,2.0,,
B003R1L40Y,,,,,4.0
B003SZ4SD4,,,,,5.0
B003TL2RVW,,,,,1.0
B003TWOAWK,,,,38.0,38.0
B003U9LU2K,,650.0,,650.0,650.0
B003UBIL0M,,,,,2.0
B003UNSP5Q,49.0,,,49.0,49.0
B003UOKDMI,,,,,5.0
B003VOLOJ8,,8.0,,,
B003WHJFV8,,,,,3.0
B003X3V3WK,42.0,42.0,,,42.0
B003X5HFZC,,,,48.0,48.0
B003Z0JLDE,,,,14.0,14.0
B003Z0LEYS,,,,,48.0
B003Z0NI1A,,,13.0,,
B003Z0NJ0U,,34.0,34.0,34.0,34.0
B003ZI58HE,,,,36.0,36.0
B003ZLIV8O,,,,,21.0
B0040N7D9O,,,4.0,,
B00412TICO,,,8.0,,8.0
B00412V0GG,7.0,,,,
B00412XPY6,,,,,7.0
B0044EMGRS,,,,,11.0
B0046I1HEU,8.0,,,,
B0046M7PQK,30.0,30.0,,30.0,30.0
B00476MDU8,3331.0,3331.0,3331.0,3331.0,3331.0
B0049C2BOS,,,,,8.0
B004B6RFWU,,,288.0,288.0,288.0
B004BKSL2O,,362.0,,,
B004BL1N5A,,,,,6.0
B004BPV324,,,7.0,,
B004EDH796,,,,,1.0
B004FOWE4W,,,,,15.0
B004GG4LA4,589.0,589.0,,,
B004GG4LM2,,,,589.0,
B004GG4MT4,,,,,442.0
B004GG7U02,589.0,,,589.0,589.0
B004GG806K,,,,877.0,
B004GG84UC,,1334.0,1334.0,1334.0,1334.0
B004GG9ECY,,446.0,446.0,446.0,446.0
B004GG9R8K,1224.0,,,1224.0,1224.0
B004GG9SJS,,201.0,,201.0,201.0
B004GG9SWU,,,,,40.0
B004GG9SZC,40.0,,,,40.0
B004GG9T24,,,26.0,,26.0
B004GRISLQ,,,,,11.0
B004GRJPOU,,,,13.0,13.0
B004J2DR4Q,,,,,7.0
B004JBEPXY,,,,,194.0
B004JBIQTS,,,,,194.0
B004JDZAE0,,,,,15.0
B004L5L9LO,,,,,9.0
B004L5N5D4,,43.0,,,43.0
B004M0TV68,,,,,4.0
B004M0YPVE,,,,,4.0
B004NRGOZQ,6.0,,,,
B004O6S0Z8,78.0,78.0,78.0,,78.0
B004ODB45O,,,,,89.0
B004OEA4F4,,,,,53.0
B004P29M80,,,,,4.0
B004PIFBU2,124.0,,,124.0,124.0
B004QARZXA,,,,,6.0
B004R2LNNK,136.0,136.0,,136.0,136.0
B004RDSYEU,,,,,3.0
B004RQVSL8,,,,,4.0
B004S3PNPM,,38.0,38.0,38.0,38.0
B004SG26L8,,67.0,67.0,,67.0
B004SG2D8O,,,,158.0,158.0
B004TMDTS0,,,30.0,,30.0
B004TMDUCK,,,12.0,,12.0
B004TSEBZ4,,,,,132.0
B004TSLDWI,132.0,132.0,132.0,132.0,132.0
B004V45ST4,,,,,658.0
B004VQYCIA,,,,,7.0
B004VU8GHY,,,,,2.0
B004WX3TTU,67.0,67.0,,67.0,
B004Y6K8XA,32.0,32.0,,32.0,32.0
B004Y6N08A,,,,,11.0
B004YASBDK,6123.0,6123.0,6123.0,6123.0,6123.0
B00503A534,,,,3.0,
B00503A5FC,,,,,3.0
B0050H347Y,,,,,22.0
B0050VS2EU,,,,,3.0
B0050VURKW,,,,,8.0
B0051YHDUK,1.0,,,,
B00525ZQJ8,867.0,867.0,867.0,867.0,867.0
B0053ZQJE8,,,2.0,,
B0054Y2MTE,,,,10.0,10.0
B0055BMU0C,,,,,90.0
B0055BMWDW,,,,15.0,
B0055BMXCM,,,,7.0,
B0056FVPEY,,,,,1.0
B0059TAKGQ,,,,,3.0
B005C5YMK2,,,36.0,,
B005D79A3I,,,,,27.0
B005DAPARK,,,6.0,6.0,6.0
B005DAPCZ0,,6.0,,6.0,6.0
B005DAPE62,,,,,6.0
B005DAPF2U,,,,,6.0
B005DAPG10,,,,6.0,
B005DAPH5K,,,,6.0,6.0
B005DAPIKY,,,6.0,,6.0
B005DAPJOO,,,,,6.0
B005DF5ZPM,,,,70.0,70.0
B005EO886U,,,,592.0,592.0
B005F2ESP6,,,203.0,,203.0
B005GPI9MU,,,14.0,,14.0
B005GUA3XI,,,,,13.0
B005I27AYO,,7.0,,,7.0
B005IREHZY,,,14.0,14.0,
B005KRYD8S,,,75.0,75.0,75.0
B005L8YVRO,90.0,90.0,90.0,90.0,90.0
B005LGAUIA,2.0,,,,2.0
B005LPI9TI,,,,365.0,365.0
B005P4NVMA,,132.0,132.0,132.0,132.0
B005RSK4RE,,,5.0,,5.0
B005SO9EV4,,,,,18.0
B005SO9G2G,,,,,18.0
B005SO9H3E,,440.0,,440.0,440.0
B005SO9JEQ,,,,13.0,13.0
B005VGPS5U,,,,,39.0
B005XPJLE8,,,,,56.0
B005Y2G2HY,,,,312.0,
B0060CVDBM,1.0,,,,
B0061N1LSA,,63.0,,63.0,
B006318AAC,,,,,1.0
B00632JXGQ,,,,,4.0
B00633AP08,,,,,2.0
B0063FF8KI,,,,13.0,
B00680K32Q,,,,,6.0
B0069TF7E0,,,,,5.0
B006CQG9JC,,,,,2.0
B006HGZWM2,,23.0,23.0,23.0,23.0
B006IG0FXW,,,,,2.0
B006NCPD4M,,,,34.0,34.0
B006NCQA62,,,,56.0,56.0
B006OAHNRS,,,,56.0,
B006OAJU2Y,,,,,40.0
B006OAJU6A,,,40.0,40.0,
B006VA9AF4,,,,,36.0
B006VZY306,254.0,254.0,254.0,254.0,254.0
B006Z10MCY,,,75.0,,75.0
B0072AJKMU,,,63.0,63.0,63.0
B0072O2WF8,650.0,,,650.0,650.0
B007F2109Q,7.0,,,,7.0
B007F210GO,,,1.0,,
B007FMTX18,,63.0,63.0,63.0,63.0
B007GA406W,875.0,,875.0,875.0,875.0
B007GE2DWG,,,39.0,,
B007H2QOBI,,,,24.0,
B007H4HDOS,,,,10.0,
B007JT7AIA,248.0,,,,248.0
B007LSFCG6,24.0,,24.0,,24.0
B007PBHVF4,,,,,6.0
B007QX5VMG,,,,9.0,9.0
B007R01C3K,,,,6.0,
B007RPU94S,,,,1178.0,1178.0
B007RTR8AM,,,248.0,248.0,248.0
B007RTR8UW,248.0,248.0,248.0,248.0,248.0
B007SR235I,,,,,3.0
B007UQWDLQ,2.0,,,,
B007ZURALK,,,,442.0,442.0
B0080KI2O8,,,,,8.0
B0081727L4,,,,,20.0
B0084EEJG0,,,,375.0,375.0
B0085ILSUU,,,74.0,74.0,74.0
B0085MVQGM,,,,,13.0
B0085QI8VO,,,,9.0,9.0
B00865JW4Q,,,,,6.0
B00865JWKK,,,,,6.0
B00865JXJ0,,,,6.0,
B0086DR4XO,,,,,34.0
B00874D68Y,,,,,27.0
B0087GR1P6,,8.0,,,
B00880BGYS,,,,,4.0
B0088BA1KW,,5.0,5.0,,
B0089ILBT4,,23.0,,23.0,23.0
B008AKLOZ2,,,11.0,,11.0
B008AOSEB0,,,,,10.0
B008APBB3M,,,650.0,650.0,650.0
B008DWOUEE,,,,,2.0
B008ERNL9S,25.0,,,,
B008ERNM42,,,,,25.0
B008GNY08Q,,,,,1.0
B008GW4D2K,,,,,2.0
B008HGK0GI,,,,,6.0
B008K4D1VI,,,,154.0,154.0
B008NABQLQ,,,,,2.0
B008OAXRUI,,,,,4.0
B008OB2KGO,9.0,9.0,,,9.0
B008OXQYAK,,,,,70.0
B008OXQZMM,,,,,61.0
B008PRFBPY,,,,,547.0
B008SCDJ96,,,,,31.0
B008SDBYBU,,,,,851.0
B008XJL3ZQ,,,,,9.0
B00937DFR6,,,,,2.0
B0097P2JAI,650.0,,,650.0,650.0
B009BA4MDG,,,,24.0,
B009DKKIB4,74.0,74.0,,,
B009DKKISC,74.0,,74.0,,74.0
B009DKKJEU,74.0,74.0,74.0,74.0,74.0
B009FGA8S4,,,,,79.0
B009GASXAE,35.0,,35.0,35.0,
B009IMCEGY,,,,,1.0
B009MRDFQ8,,,,39.0,39.0
B009NDJJU2,322.0,,,322.0,322.0
B009PISZA0,,,,,15.0
B009PKG9T2,,,,10.0,
B009SG7GBI,,,,,6.0
B009SG7GPO,,,,,6.0
B009WSJMHS,,,,,1.0
B009XUE978,,,,,12.0
B00A6BU2JC,,86.0,,,86.0
B00A7UZ95Y,,,,,24.0
B00A7VAS54,,,,21.0,21.0
B00A8AMR8A,,1857.0,,1857.0,1857.0
B00A8AMRHG,304.0,,,304.0,304.0
B00A8PVF3I,,,,,867.0
B00A8VIUUS,130.0,130.0,,130.0,130.0
B00AAA92FE,,,,16.0,16.0
B00AAA96NM,,,,6.0,
B00AE07AF4,,,248.0,,248.0
B00AMQTYX6,,,8.0,8.0,
B00ANXLIY6,,,,,15.0
B00ASR3IS6,,,,,36.0
B00ASR3OBM,,,,24.0,24.0
B00ASR3QOM,24.0,,,,
B00ATLRJHM,,,,,33.0
B00ATZG38O,,,,,33.0
B00AU6AIKG,,,,250.0,250.0
B00AYA6LTK,,,,,13.0
B00AYA6MI0,,69.0,,69.0,69.0
B00AYA6OT2,,,,,10.0
B00B146VCK,,,,,11.0
B00B1E72J6,50.0,,50.0,50.0,50.0
B00B4RJA72,,,,,1.0
B00B9VE7NA,,,1.0,,
B00BFWY8ZK,1028.0,1028.0,1028.0,1028.0,1028.0
B00BG84N9Y,,,,,270.0
B00BG84NHG,,,,,270.0
B00BG84O70,,,,,270.0
B00BG84O84,,,270.0,,
B00BG84SBC,,,,,270.0
B00BG84SGM,,,270.0,,270.0
B00BG84SS0,,270.0,,,
B00BG84WGS,,,,,270.0
B00BG8QZSQ,,,,,62.0
B00BGVMUIW,20.0,20.0,,,
B00BILEAHE,,238.0,238.0,238.0,238.0
B00BKNFKME,,18.0,,,18.0
B00BNQI2V4,7.0,,,,
B00BXMRSDG,,,,,6.0
B00BXMSO9I,,,,,6.0
B00C404D34,,,,33.0,33.0
B00CFLARIW,,,,,8.0
B00CFYRIXQ,,,,,43.0
B00CFYRN3G,,,,,43.0
B00CFYRN5E,,,,,43.0
B00CIAB6LM,,,,,7.0
B00CJJAHQM,,,,,67.0
B00CMXSSH0,,,,,25.0
B00CQA2A6E,408.0,408.0,408.0,408.0,408.0
B00CQJDCRQ,23.0,,23.0,,23.0
B00CQJDCWQ,,,,63.0,63.0
B00CSWDGW2,25.0,,,,
B00CTEE0J2,,,,,20.0
B00CY8D3RS,20.0,,,,
B00CY8D8H8,1574.0,1574.0,,,1574.0
B00CY8D8HI,1574.0,,,1574.0,1574.0
B00CY8DB52,,,,,43.0
B00CY8DBDY,,167.0,,167.0,167.0
B00D0BWFJ0,,,,,21.0
B00D2P3NC2,,,24.0,,24.0
B00D2P3NCC,,,,31.0,31.0
B00D475E2K,,,,,8.0
B00D7KKDX4,318.0,318.0,,318.0,318.0
B00D8TYC4U,,648.0,648.0,,648.0
B00D8TYCAE,,,648.0,648.0,648.0
B00D8TYCKO,,648.0,,648.0,
B00D8TYD2Q,,,648.0,,648.0
B00D8TYDC6,648.0,648.0,648.0,,648.0
B00DBMI3VM,,,,,29.0
B00DBQV324,,,,,3.0
B00DBQVIMY,,,,,5.0
B00DER6UI2,,,9.0,,
B00DHMPAKS,,,,,54.0
B00DQYUTIK,,,,,2.0
B00DQYV2LS,,,,,16.0
B00DQYV4IO,,,,,16.0
B00DQZ5F8I,,,,,3.0
B00DUEUW4W,,,,,1.0
B00DWEGD9I,133.0,133.0,,,133.0
B00DWIYY5O,14.0,,,,
B00DYO035G,,,,,2.0
B00E0UYKXY,,,,394.0,394.0
B00E1HHVE6,,,,,151.0
B00E1ZABR2,,,,56.0,56.0
B00E5N2QZ0,,,,,11.0
B00E5UIOAO,,,,,29.0
B00E7MMHSU,,1.0,,,
B00E83NYA8,,,,,2.0
B00EDU8JG0,904.0,,904.0,904.0,904.0
B00EEQHDCO,82.0,,82.0,82.0,82.0
B00EIH8N9G,,,26.0,,26.0
B00EIHBXVG,,,,394.0,394.0
B00EKNTQQ2,,,,,2.0
B00EKOLQZK,,7.0,,,7.0
B00EMGHNUS,,,,,365.0
B00ENVVJ70,,,,,9.0
B00ENYEZ8M,,,,,6.0
B00EPGLNXS,,,1725.0,1725.0,1725.0
B00EPGLPC2,1725.0,1725.0,1725.0,1725.0,1725.0
B00EPGLQQW,,,,1725.0,1725.0
B00EPGLSJM,,1725.0,,1725.0,1725.0
B00EPGMA9E,,1725.0,1725.0,1725.0,1725.0
B00EPGMBI4,,,1725.0,,1725.0
B00EVGE2J4,,,,34.0,
B00F2Z5LE8,,,54.0,54.0,54.0
B00F3I700W,,,,,42.0
B00F3KAIU4,,,,2.0,
B00F4A6ZKK,,,,650.0,650.0
B00F575EKE,,,,100.0,100.0
B00F575FIU,,,,87.0,87.0
B00F575MHE,,144.0,,144.0,144.0
B00F575MSI,54.0,,,,54.0
B00F575MVU,,,,169.0,169.0
B00F575N1E,,,,165.0,165.0
B00F575UM6,,,,,51.0
B00F578ROY,,,,,36.0
B00F578S0M,,63.0,63.0,63.0,63.0
B00F57904A,46.0,,,,
B00F5797KW,,,,,50.0
B00FK8WR62,1725.0,1725.0,1725.0,1725.0,1725.0
B00FN9CGGY,,,54.0,54.0,54.0
B00FN9CTM0,,,,,51.0
B00FN9DJ38,,,,44.0,44.0
B00FYK1MRQ,,,1012.0,1012.0,1012.0
B00FYK1OB0,1012.0,1012.0,1012.0,1012.0,1012.0
B00FYK1PIC,1012.0,1012.0,1012.0,1012.0,1012.0
B00G6QBUR4,4.0,,,,
B00GJVZ9QE,,,,,436.0
B00GP4R50I,,,,,77.0
B00GP9BGJO,648.0,648.0,648.0,,648.0
B00GR5JL0M,,,11.0,,
B00GRT4CV6,56.0,,,,56.0
B00H1KMTAQ,,,1016.0,1016.0,1016.0
B00HAHYFIY,,,,,34.0
B00HAQWLT0,643.0,643.0,643.0,643.0,643.0
B00HNA2YW2,589.0,589.0,589.0,589.0,589.0
B00HNET9IU,,,,9.0,9.0
B00HNETAKM,,,,,17.0
B00HNETAVG,,,,,55.0
B00HNETBYW,,,,53.0,53.0
B00HNETFXE,,,,,47.0
B00HSV2CLE,,,,,7.0
B00HVL8DY6,,,108.0,,108.0
B00HY24FIU,,,,,6.0
B00HZYZ2HK,,,,,5.0
B00IFV1ANW,56.0,,,,56.0
B00IJ1CC94,,,,12.0,12.0
B00IJ1CC9E,,2.0,,,
B00IJ1CCAI,,,,64.0,64.0
B00IN6UIYG,,,,,206.0
B00IR0Z3FM,,,,,1.0
B00IRQG80A,,,3705.0,,3705.0
B00ITXSGW4,,,,19.0,19.0
B00IVIJKMC,,,650.0,,650.0
B00IWBO5YQ,,,,,13.0
B00IX8FBQY,91.0,91.0,,91.0,91.0
B00IX8FBYG,,,59.0,59.0,59.0
B00J0YX57M,,,,,16.0
B00J36E5EY,,,,201.0,
B00J36EAJE,,,,,877.0
B00J642Z6S,,,10.0,,
B00J68ACEG,,,,2.0,
B00J721IR6,,174.0,174.0,174.0,174.0
B00J8XOLSM,,,,19.0,
B00J9BPJ3Y,,,,,1.0
B00J9KOTJA,,,,110.0,110.0
B00J9KP2Q4,,,,,7.0
B00JDPMX4O,,,,2.0,
B00JDZCVCI,,,,,3.0
B00JDZF1MK,,1.0,,,
B00JHNTJ7G,,1.0,,,
B00JHNTJ8K,176.0,,176.0,,176.0
B00JHNTJRG,,,,,28.0
B00JN06XGI,5.0,,,,
B00JS40T3W,142.0,,,142.0,142.0
B00JS40TAK,,,,,142.0
B00JS42110,978.0,,978.0,978.0,978.0
B00JTR5WAS,,,,5.0,
B00JUALZ78,,,,,4.0
B00JUALZKU,,,,,5.0
B00JUH376S,180.0,,,,180.0
B00JWTY80I,,,31.0,31.0,31.0
B00JY10D3U,56.0,,,,56.0
B00K0LBVC0,,,402.0,402.0,402.0
B00K5M41CQ,,,,,14.0
B00K6OF2G2,,,,,4.0
B00K6OIJOY,181.0,181.0,181.0,181.0,181.0
B00K97TLY0,342.0,,,342.0,342.0
B00K97U8O2,3.0,,,,3.0
B00KCLL0NI,,,,,29.0
B00KCLL0PG,,,,,45.0
B00KCLL3FS,400.0,400.0,400.0,400.0,400.0
B00KDYTILA,196.0,,196.0,,196.0
B00KDYTK4U,,196.0,,196.0,196.0
B00KDYTK6S,,,196.0,,
B00KDYTK9K,,,,196.0,196.0
B00KDYTKG8,,,196.0,,196.0
B00KDYTM02,196.0,,196.0,196.0,196.0
B00KRLA0WA,,,,,84.0
B00KRZ62KA,,100.0,,100.0,100.0
